term1;term2;score
phase;vehicle;0.073788404
phase;velocity;0.0703496
phase;voltage;0.08999717
phase;warning;0.023842284
phase;wheel;0.055342816
piston;pump;0.34686196
piston;ratio;0.12834859
piston;rear;0.3379842
piston;rear_wheel;0.47529033
piston;requirement;0.026436934
piston;resistance;0.12503101
piston;risk;0.058104683
piston;safety;0.06507891
piston;scenario;0.015596316
piston;sensor;0.36117557
piston;shaft;0.43086952
piston;signal;0.047871456
piston;simulation;0.19048396
piston;slip;0.054489043
piston;spark_plug;0.37566978
piston;speed;0.23846866
piston;spring;0.059652247
piston;stability;0.048013907
piston;steer;0.05883597
piston;step;0.031735744
piston;suspension;0.1449701
piston;switch;0.09251139
piston;target;0.06265841
piston;task;-0.005876097
piston;test;0.035926834
piston;tire;0.3850911
piston;torque;0.5071556
piston;transmission;0.23928308
piston;valve;0.553435
piston;variable;0.19487981
piston;vehicle;0.20726371
piston;velocity;0.31961104
piston;voltage;0.2941844
piston;warning;-0.0016271882
piston;wheel;0.3684954
pump;ratio;0.11801094
pump;rear;0.11665646
pump;rear_wheel;0.16135024
pump;requirement;0.10768691
pump;resistance;0.08658311
pump;risk;0.09675996
pump;safety;0.07846944
pump;scenario;0.05774007
pump;sensor;0.27064195
pump;shaft;0.26898712
pump;signal;0.17957543
pump;simulation;0.082977146
pump;slip;0.08729041
pump;spark_plug;0.28360358
pump;speed;0.16862695
pump;spring;0.11415443
pump;stability;0.100217685
pump;steer;0.12994511
pump;step;0.17924325
pump;suspension;0.04813889
pump;switch;0.23332395
pump;target;0.10221117
pump;task;0.057895847
pump;test;0.15210223
pump;tire;0.24545224
pump;torque;0.25050905
pump;transmission;0.17811026
pump;valve;0.4760011
pump;variable;0.19484101
pump;vehicle;0.16890489
pump;velocity;0.21934547
pump;voltage;0.22197548
pump;warning;0.0920001
pump;wheel;0.1753424
ratio;rear;0.09751731
ratio;rear_wheel;0.11411899
ratio;requirement;0.27909416
ratio;resistance;0.17545691
ratio;risk;0.23484346
ratio;safety;0.1591007
ratio;scenario;0.24530698
ratio;sensor;0.1545473
ratio;shaft;0.1293927
ratio;signal;0.060297843
ratio;simulation;0.10935995
ratio;slip;-0.033460446
ratio;spark_plug;0.08243274
ratio;speed;0.16429645
ratio;spring;-0.042085987
ratio;stability;0.20940684
ratio;steer;0.00023698807
ratio;step;0.01977968
ratio;suspension;0.10378326
ratio;switch;0.08686304
ratio;target;0.24485582
ratio;task;0.042325336
ratio;test;0.16397451
ratio;tire;0.079883724
ratio;torque;0.14401256
ratio;transmission;0.13765934
ratio;valve;0.13010947
ratio;variable;0.26650485
ratio;vehicle;0.07494157
ratio;velocity;0.25281522
ratio;voltage;0.12985623
ratio;warning;-0.011335942
ratio;wheel;0.012895189
rear;rear_wheel;0.5706082
rear;requirement;0.059289496
rear;resistance;0.046195418
rear;risk;0.035704575
rear;safety;0.18547055
rear;scenario;0.02365353
rear;sensor;0.26433662
rear;shaft;0.34022632
rear;signal;0.100162216
rear;simulation;0.08015967
rear;slip;0.06898023
rear;spark_plug;0.19109914
rear;speed;0.19513613
rear;spring;0.07419133
rear;stability;0.13719873
rear;steer;0.057897795
rear;step;0.012030918
rear;suspension;0.24634059
rear;switch;0.121344715
rear;target;-0.021428557
rear;task;-0.0014140746
rear;test;0.064122796
rear;tire;0.39316323
rear;torque;0.35166782
rear;transmission;0.1768756
rear;valve;0.33272442
rear;variable;0.14529471
rear;vehicle;0.37558085
rear;velocity;0.16494235
rear;voltage;0.1719023
rear;warning;0.08064323
rear;wheel;0.4858732
rear_wheel;requirement;-0.017665539
rear_wheel;resistance;0.06172464
rear_wheel;risk;0.047397964
rear_wheel;safety;0.13508092
rear_wheel;scenario;-0.0051808143
rear_wheel;sensor;0.29053384
rear_wheel;shaft;0.41820037
rear_wheel;signal;0.07271733
rear_wheel;simulation;0.06927706
rear_wheel;slip;0.021530708
rear_wheel;spark_plug;0.3177999
rear_wheel;speed;0.23390609
rear_wheel;spring;0.024848308
rear_wheel;stability;0.16269718
rear_wheel;steer;0.08099518
rear_wheel;step;-0.015896382
rear_wheel;suspension;0.30559063
rear_wheel;switch;0.09907641
rear_wheel;target;0.023231415
rear_wheel;task;0.036432102
rear_wheel;test;0.1159982
rear_wheel;tire;0.50087285
rear_wheel;torque;0.5768649
rear_wheel;transmission;0.33131665
rear_wheel;valve;0.37781593
rear_wheel;variable;0.1462873
rear_wheel;vehicle;0.4124978
rear_wheel;velocity;0.22730175
rear_wheel;voltage;0.23115411
rear_wheel;warning;0.0026923828
rear_wheel;wheel;0.5563464
requirement;resistance;0.13979344
requirement;risk;0.23584883
requirement;safety;0.12248482
requirement;scenario;0.22301735
requirement;sensor;0.114363596
requirement;shaft;0.071165614
requirement;signal;0.122085616
requirement;simulation;0.04520014
requirement;slip;-0.041423533
requirement;spark_plug;0.02697618
requirement;speed;0.08138526
requirement;spring;0.054671872
requirement;stability;0.05641364
requirement;steer;-0.057509072
requirement;step;0.1530072
requirement;suspension;0.13674447
requirement;switch;0.120753795
requirement;target;0.23906298
requirement;task;0.2276366
requirement;test;0.2415903
requirement;tire;0.00617574
requirement;torque;0.06577872
requirement;transmission;0.12877372
requirement;valve;0.15803872
requirement;variable;0.18409342
requirement;vehicle;0.13340476
requirement;velocity;0.050832305
requirement;voltage;0.11915623
requirement;warning;0.11791838
requirement;wheel;0.023653755
resistance;risk;0.2140676
resistance;safety;0.07254896
resistance;scenario;0.09721071
resistance;sensor;0.15217173
resistance;shaft;0.07376516
resistance;signal;0.14610483
resistance;simulation;0.07542094
resistance;slip;0.120538086
resistance;spark_plug;0.07538072
resistance;speed;0.06986694
resistance;spring;0.10321573
resistance;stability;0.17221229
resistance;steer;0.030168958
resistance;step;0.046874586
resistance;suspension;0.04255461
resistance;switch;0.106751226
resistance;target;0.290157
resistance;task;0.08815797
resistance;test;0.1841929
resistance;tire;0.06296205
resistance;torque;0.15356198
resistance;transmission;0.14673616
resistance;valve;0.16533771
resistance;variable;0.09709733
resistance;vehicle;0.026499929
resistance;velocity;0.15643924
resistance;voltage;0.16540755
resistance;warning;0.14106238
resistance;wheel;0.034381848
risk;safety;0.2736815
risk;scenario;0.25194174
risk;sensor;0.12212899
risk;shaft;0.023757908
risk;signal;0.12958704
risk;simulation;0.15587935
risk;slip;0.10865018
risk;spark_plug;-0.03334977
risk;speed;0.19003657
risk;spring;-0.010285899
risk;stability;0.2133299
risk;steer;0.08551562
risk;step;0.13754837
risk;suspension;0.0071231034
risk;switch;0.0344676
risk;target;0.19729082
risk;task;0.16750546
risk;test;0.199814
risk;tire;0.05528249
risk;torque;0.13080123
risk;transmission;0.13931394
risk;valve;0.14509878
risk;variable;0.20699982
risk;vehicle;0.099575415
risk;velocity;0.19610317
risk;voltage;0.13723777
risk;warning;0.2636659
risk;wheel;0.08511281
safety;scenario;-0.0133948615
safety;sensor;0.14359191
safety;shaft;0.14319348
safety;signal;0.039966512
safety;simulation;0.120297566
safety;slip;0.09565737
safety;spark_plug;0.08444905
safety;speed;0.19138716
safety;spring;0.032428622
safety;stability;0.33193478
safety;steer;0.123167135
safety;step;0.07106671
safety;suspension;0.1426816
safety;switch;0.072266914
safety;target;0.06361869
safety;task;0.020219991
safety;test;0.19490884
safety;tire;0.20528623
safety;torque;0.10178596
safety;transmission;0.13665712
safety;valve;0.25783864
safety;variable;0.006539059
safety;vehicle;0.14166674
safety;velocity;0.07486016
safety;voltage;0.09225137
safety;warning;0.25138503
safety;wheel;0.16284545
scenario;sensor;0.023099434
scenario;shaft;0.0068969317
scenario;signal;0.10118884
scenario;simulation;0.28736055
scenario;slip;0.08464691
scenario;spark_plug;0.07100811
scenario;speed;0.01877855
scenario;spring;0.105960645
scenario;stability;0.129445
scenario;steer;0.04692669
scenario;step;0.113455065
scenario;suspension;0.08898306
scenario;switch;0.09417873
scenario;target;0.16601706
scenario;task;0.22167584
scenario;test;0.14568213
scenario;tire;0.023698553
scenario;torque;-0.004823908
scenario;transmission;0.046445813
scenario;valve;0.08802967
scenario;variable;0.07229281
scenario;vehicle;0.0316156
scenario;velocity;0.08507333
scenario;voltage;0.0927343
scenario;warning;0.09700484
scenario;wheel;0.05330428
sensor;shaft;0.26389557
sensor;signal;0.30300778
sensor;simulation;0.3392774
sensor;slip;0.11249339
sensor;spark_plug;0.16485786
sensor;speed;0.21050912
sensor;spring;0.046095993
sensor;stability;0.0648699
sensor;steer;-0.0017082773
sensor;step;0.07011554
sensor;suspension;0.05613935
sensor;switch;0.1326564
sensor;target;0.09673941
sensor;task;-0.009045618
sensor;test;0.21234268
sensor;tire;0.22781542
sensor;torque;0.35004604
sensor;transmission;0.25100356
sensor;valve;0.41281497
sensor;variable;0.32050827
sensor;vehicle;0.25419176
sensor;velocity;0.2812034
sensor;voltage;0.39543307
sensor;warning;0.16343433
sensor;wheel;0.20773733
shaft;signal;0.14506245
shaft;simulation;0.082094856
shaft;slip;0.036930766
shaft;spark_plug;0.18777658
shaft;speed;0.11980758
shaft;spring;0.016668595
shaft;stability;0.044853486
shaft;steer;0.019135077
shaft;step;0.09374667
shaft;suspension;0.16722272
shaft;switch;0.09625823
shaft;target;0.04104196
shaft;task;0.08008751
shaft;test;0.11429119
shaft;tire;0.25337398
shaft;torque;0.35066277
shaft;transmission;0.2268295
shaft;valve;0.4621684
shaft;variable;0.18363726
shaft;vehicle;0.256219
shaft;velocity;0.2283801
shaft;voltage;0.291241
shaft;warning;-0.035168946
shaft;wheel;0.3072872
signal;simulation;0.08135187
signal;slip;0.06969033
signal;spark_plug;0.054729175
signal;speed;0.2632038
signal;spring;0.04890506
signal;stability;0.1523148
signal;steer;0.20177859
signal;step;0.20398936
signal;suspension;0.07437731
signal;switch;0.19905668
signal;target;0.109009124
signal;task;0.060506288
signal;test;0.2129041
signal;tire;0.06645792
signal;torque;0.1649669
signal;transmission;0.2859967
signal;valve;0.16673315
signal;variable;0.14825106
signal;vehicle;0.109628394
signal;velocity;0.18934785
signal;voltage;0.33593133
signal;warning;0.386815
signal;wheel;0.08273322
simulation;slip;-0.03447545
simulation;spark_plug;0.02565537
simulation;speed;0.18895842
simulation;spring;0.09492383
simulation;stability;0.09551776
simulation;steer;0.043287314
simulation;step;0.051948193
simulation;suspension;0.14860964
simulation;switch;0.03050544
simulation;target;0.04606798
simulation;task;0.09663303
simulation;test;0.35428154
simulation;tire;0.1250297
simulation;torque;0.17483799
simulation;transmission;0.11551301
simulation;valve;0.09270816
simulation;variable;0.13309865
simulation;vehicle;0.07930652
simulation;velocity;0.1951138
simulation;voltage;0.1434774
simulation;warning;0.065894224
simulation;wheel;0.086012445
slip;spark_plug;0.040742747
slip;speed;0.060852114
slip;spring;0.037483964
slip;stability;0.063835375
slip;steer;0.3095373
slip;step;0.22565393
slip;suspension;-0.00085965
slip;switch;0.20504315
slip;target;0.104696274
slip;task;0.00013219053
slip;test;0.08438116
slip;tire;0.073321074
slip;torque;0.043666475
slip;transmission;-0.021508731
slip;valve;0.110607475
slip;variable;0.01301121
slip;vehicle;0.049398597
slip;velocity;0.025446951
slip;voltage;0.04185514
slip;warning;0.094216906
slip;wheel;0.15624979
spark_plug;speed;0.13500302
spark_plug;spring;0.04645941
spark_plug;stability;0.13189393
spark_plug;steer;0.014415498
spark_plug;step;0.13101129
spark_plug;suspension;0.19271593
spark_plug;switch;0.2572657
spark_plug;target;0.026450295
spark_plug;task;0.042923283
spark_plug;test;0.09992105
spark_plug;tire;0.33488983
spark_plug;torque;0.2841823
spark_plug;transmission;0.1671542
spark_plug;valve;0.4146043
spark_plug;variable;0.062421896
spark_plug;vehicle;0.16672754
spark_plug;velocity;0.16066982
spark_plug;voltage;0.23462619
spark_plug;warning;0.019208774
spark_plug;wheel;0.2878587
speed;spring;0.087710485
speed;stability;0.18705514
speed;steer;0.12490623
speed;step;0.15321851
speed;suspension;0.102144666
speed;switch;0.18286192
speed;target;0.090305746
speed;task;0.088439524
speed;test;0.15739262
speed;tire;0.21204439
speed;torque;0.38255683
speed;transmission;0.27621529
speed;valve;0.086793184
speed;variable;0.22372217
speed;vehicle;0.17010023
speed;velocity;0.4925187
speed;voltage;0.32425654
speed;warning;0.10171801
speed;wheel;0.26914912
spring;stability;0.027028028
spring;steer;0.010470579
spring;step;0.10795066
spring;suspension;0.03760213
spring;switch;0.12815021
spring;target;0.030454515
spring;task;0.027581315
spring;test;0.12416921
spring;tire;0.07440219
spring;torque;0.021472016
spring;transmission;-0.023642445
spring;valve;0.099610776
spring;variable;0.09138335
spring;vehicle;0.014639603
spring;velocity;0.16895612
spring;voltage;-0.038381528
spring;warning;0.062681764
spring;wheel;0.0050536846
stability;steer;0.12744173
stability;step;0.13165937
stability;suspension;0.17528218
stability;switch;0.074899845
stability;target;0.09487228
stability;task;0.10125192
stability;test;0.10122323
stability;tire;0.12542921
stability;torque;0.16016476
stability;transmission;0.09050226
stability;valve;0.07278172
stability;variable;0.18471578
stability;vehicle;0.08941328
stability;velocity;0.17108825
stability;voltage;0.12870839
stability;warning;0.11933747
stability;wheel;0.1211781
steer;step;0.2307336
steer;suspension;0.028205052
steer;switch;0.23152292
steer;target;0.18258892
steer;task;0.12003855
steer;test;0.0829866
steer;tire;0.08474814
steer;torque;0.10291144
steer;transmission;0.032567143
steer;valve;0.035005547
steer;variable;0.008289125
steer;vehicle;0.08341033
steer;velocity;0.078994855
steer;voltage;0.02691238
steer;warning;0.15492685
steer;wheel;0.1622321
step;suspension;0.02160794
step;switch;0.21608521
step;target;0.14118695
step;task;0.33159995
step;test;0.17678645
step;tire;0.009794276
step;torque;0.06800024
step;transmission;0.03388578
step;valve;0.05924543
step;variable;0.04367587
step;vehicle;0.06454203
step;velocity;0.07374554
step;voltage;0.06250462
step;warning;0.061272662
step;wheel;0.09474248
suspension;switch;0.1613188
suspension;target;0.033881657
suspension;task;0.04240848
suspension;test;0.21721631
suspension;tire;0.12259227
suspension;torque;0.164804
suspension;transmission;0.12313715
suspension;valve;0.10243264
suspension;variable;0.054146014
suspension;vehicle;0.08770535
suspension;velocity;0.06535629
suspension;voltage;0.08561604
suspension;warning;0.22216983
suspension;wheel;0.21023487
switch;target;0.12369494
switch;task;0.09730632
switch;test;0.13881233
switch;tire;0.09123158
switch;torque;0.09061459
switch;transmission;0.19388099
switch;valve;0.19368105
switch;variable;0.25493377
switch;vehicle;0.09060018
switch;velocity;0.090596944
switch;voltage;0.18315439
switch;warning;0.07554215
switch;wheel;0.16839479
target;task;0.22368224
target;test;0.15295698
target;tire;0.10684049
target;torque;0.06523997
target;transmission;0.016742282
target;valve;0.09052182
target;variable;0.07391225
target;vehicle;0.10175339
target;velocity;0.14726727
target;voltage;0.037074886
target;warning;0.20658989
target;wheel;-0.0002939091
task;test;0.18318743
task;tire;0.03300818
task;torque;0.09731379
task;transmission;-0.031009177
task;valve;0.005500157
task;variable;0.085688934
task;vehicle;0.02804854
task;velocity;0.059132148
task;voltage;-0.0027289167
task;warning;-0.019716464
task;wheel;0.07223368
test;tire;0.14573054
test;torque;0.10984892
test;transmission;0.10707627
test;valve;0.12481423
test;variable;0.16385202
test;vehicle;0.082114376
test;velocity;0.06901842
test;voltage;0.09978907
test;warning;0.117958464
test;wheel;0.13716769
tire;torque;0.30915892
tire;transmission;0.14393887
tire;valve;0.37343368
tire;variable;0.17067996
tire;vehicle;0.38034394
tire;velocity;0.20670478
tire;voltage;0.18833277
tire;warning;0.0482513
